dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
2021-06-12,6,12,2021,1866.0,18.0,Lithuania,LT,LTU,2794090,Europe
2021-06-12,6,12,2021,2254.0,5.0,Sweden,SE,SWE,10327589,Europe
2021-06-12,6,12,2021,9494.0,92.0,Italy,IT,ITA,59641488,Europe
2021-06-12,6,12,2021,42518.0,404.0,Germany,DE,DEU,83166711,Europe
2021-06-12,6,12,2021,230.0,10.0,Latvia,LV,LVA,1907675,Europe
2021-06-12,6,12,2021,1955.0,16.0,Slovenia,SI,SVN,2095861,Europe
2021-06-12,6,12,2021,109.0,2.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-13,13,6,2021,315.0,2.0,Denmark,DK,DNK,5822763,Europe
2021-06-13,13,6,2021,1041.0,3.0,Netherlands,NL,NLD,17407585,Europe
2021-06-13,13,6,2021,69.0,30.0,Romania,RO,ROU,19328838,Europe
2021-06-13,13,6,2021,42.0,5.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-13,13,6,2021,28.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-13,13,6,2021,5.0,0.0,Iceland,IS,ISL,364134,Europe
2021-06-13,13,6,2021,1.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-13,13,6,2021,563.0,0.0,Portugal,PT,PRT,10295909,Europe
2021-06-13,13,6,2021,297.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-13,13,6,2021,0.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-13,13,6,2021,33.0,1.0,Cyprus,CY,CYP,888005,Europe
2021-06-13,13,6,2021,1390.0,26.0,Italy,IT,ITA,59641488,Europe
2021-06-13,13,6,2021,315.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-13,13,6,2021,516.0,7.0,Germany,DE,DEU,83166711,Europe
2021-06-13,13,6,2021,159.0,0.0,Sweden,SE,SWE,10327589,Europe
2021-06-13,13,6,2021,0.0,0.0,Croatia,HR,HRV,4058165,Europe
2021-06-13,13,6,2021,49.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-13,13,6,2021,226.0,11.0,Poland,PL,POL,37958138,Europe
2021-06-13,13,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-13,13,6,2021,0.0,0.0,Hungary,HU,HUN,9769526,Europe
2021-06-13,13,6,2021,69.0,2.0,Slovakia,SK,SVK,5457873,Europe
2021-06-13,13,6,2021,103.0,4.0,Austria,AT,AUT,8901064,Europe
2021-06-13,13,6,2021,209.0,4.0,Belgium,BE,BEL,11522440,Europe
2021-06-13,13,6,2021,90.0,5.0,Latvia,LV,LVA,1907675,Europe
2021-06-13,13,6,2021,24.0,3.0,Slovenia,SI,SVN,2095861,Europe
2021-06-13,13,6,2021,2516.0,17.0,Spain,ES,ESP,47332614,Europe
2021-06-13,13,6,2021,2855.0,13.0,France,FR,FRA,67320216,Europe
2021-06-13,13,6,2021,70.0,5.0,Lithuania,LT,LTU,2794090,Europe
2021-06-13,13,6,2021,42.0,3.0,Czechia,CZ,CZE,10693939,Europe
2021-06-13,13,6,2021,111.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-14,14,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-14,14,6,2021,255.0,21.0,Hungary,HU,HUN,9769526,Europe
2021-06-14,14,6,2021,60.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-14,14,6,2021,113.0,2.0,Slovenia,SI,SVN,2095861,Europe
2021-06-14,14,6,2021,202.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-14,14,6,2021,139.0,1.0,Poland,PL,POL,37958138,Europe
2021-06-14,14,6,2021,127.0,5.0,Slovakia,SK,SVK,5457873,Europe
2021-06-14,14,6,2021,157.0,2.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-14,14,6,2021,57.0,1.0,Cyprus,CY,CYP,888005,Europe
2021-06-14,14,6,2021,3844.0,18.0,Spain,ES,ESP,47332614,Europe
2021-06-14,14,6,2021,934.0,14.0,Germany,DE,DEU,83166711,Europe
2021-06-14,14,6,2021,21.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-14,14,6,2021,237.0,2.0,Denmark,DK,DNK,5822763,Europe
2021-06-14,14,6,2021,689.0,63.0,France,FR,FRA,67320216,Europe
2021-06-14,14,6,2021,77.0,20.0,Croatia,HR,HRV,4058165,Europe
2021-06-14,14,6,2021,765.0,6.0,Belgium,BE,BEL,11522440,Europe
2021-06-14,14,6,2021,179.0,0.0,Czechia,CZ,CZE,10693939,Europe
2021-06-14,14,6,2021,120.0,5.0,Lithuania,LT,LTU,2794090,Europe
2021-06-14,14,6,2021,907.0,36.0,Italy,IT,ITA,59641488,Europe
2021-06-14,14,6,2021,93.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-14,14,6,2021,1103.0,3.0,Portugal,PT,PRT,10295909,Europe
2021-06-14,14,6,2021,147.0,4.0,Austria,AT,AUT,8901064,Europe
2021-06-14,14,6,2021,208.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-14,14,6,2021,1.0,0.0,Iceland,IS,ISL,364134,Europe
2021-06-14,14,6,2021,468.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-14,14,6,2021,878.0,3.0,Netherlands,NL,NLD,17407585,Europe
2021-06-14,14,6,2021,50.0,27.0,Romania,RO,ROU,19328838,Europe
2021-06-14,14,6,2021,0.0,4.0,Sweden,SE,SWE,10327589,Europe
2021-06-14,14,6,2021,1.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-14,14,6,2021,74.0,0.0,Latvia,LV,LVA,1907675,Europe
2021-06-15,15,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-15,15,6,2021,57.0,10.0,Hungary,HU,HUN,9769526,Europe
2021-06-15,15,6,2021,59.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-15,15,6,2021,222.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-15,15,6,2021,214.0,4.0,Czechia,CZ,CZE,10693939,Europe
2021-06-15,15,6,2021,211.0,52.0,Poland,PL,POL,37958138,Europe
2021-06-15,15,6,2021,77.0,2.0,Finland,FI,FIN,5525292,Europe
2021-06-15,15,6,2021,19.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-15,15,6,2021,143.0,8.0,Latvia,LV,LVA,1907675,Europe
2021-06-15,15,6,2021,794.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-15,15,6,2021,3235.0,80.0,France,FR,FRA,67320216,Europe
2021-06-15,15,6,2021,161.0,15.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-15,15,6,2021,3887.0,23.0,Spain,ES,ESP,47332614,Europe
2021-06-15,15,6,2021,0.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-15,15,6,2021,283.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-15,15,6,2021,64.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-15,15,6,2021,96.0,8.0,Croatia,HR,HRV,4058165,Europe
2021-06-15,15,6,2021,180.0,4.0,Austria,AT,AUT,8901064,Europe
2021-06-15,15,6,2021,109.0,10.0,Slovakia,SK,SVK,5457873,Europe
2021-06-15,15,6,2021,103.0,96.0,Romania,RO,ROU,19328838,Europe
2021-06-15,15,6,2021,1.0,2.0,Sweden,SE,SWE,10327589,Europe
2021-06-15,15,6,2021,117.0,2.0,Slovenia,SI,SVN,2095861,Europe
2021-06-15,15,6,2021,535.0,6.0,Belgium,BE,BEL,11522440,Europe
2021-06-15,15,6,2021,139.0,4.0,Lithuania,LT,LTU,2794090,Europe
2021-06-15,15,6,2021,195.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-15,15,6,2021,1040.0,1.0,Netherlands,NL,NLD,17407585,Europe
2021-06-15,15,6,2021,1253.0,63.0,Italy,IT,ITA,59641488,Europe
2021-06-15,15,6,2021,1703.0,10.0,Germany,DE,DEU,83166711,Europe
2021-06-15,15,6,2021,1300.0,6.0,Portugal,PT,PRT,10295909,Europe
2021-06-16,16,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-16,16,6,2021,156.0,11.0,Latvia,LV,LVA,1907675,Europe
2021-06-16,16,6,2021,68.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-16,16,6,2021,18.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-16,16,6,2021,1445.0,9.0,Germany,DE,DEU,83166711,Europe
2021-06-16,16,6,2021,1024.0,4.0,Netherlands,NL,NLD,17407585,Europe
2021-06-16,16,6,2021,146.0,2.0,Croatia,HR,HRV,4058165,Europe
2021-06-16,16,6,2021,100.0,8.0,Slovakia,SK,SVK,5457873,Europe
2021-06-16,16,6,2021,36.0,2.0,Sweden,SE,SWE,10327589,Europe
2021-06-16,16,6,2021,1217.0,1.0,Portugal,PT,PRT,10295909,Europe
2021-06-16,16,6,2021,134.0,1.0,Czechia,CZ,CZE,10693939,Europe
2021-06-16,16,6,2021,64.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-16,16,6,2021,84.0,1.0,Slovenia,SI,SVN,2095861,Europe
2021-06-16,16,6,2021,104.0,6.0,Lithuania,LT,LTU,2794090,Europe
2021-06-16,16,6,2021,3653.0,23.0,Spain,ES,ESP,47332614,Europe
2021-06-16,16,6,2021,95.0,17.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-16,16,6,2021,3.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-16,16,6,2021,40.0,1.0,Estonia,EE,EST,1328976,Europe
2021-06-16,16,6,2021,215.0,1.0,Norway,NO,NOR,5367580,Europe
2021-06-16,16,6,2021,546.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-16,16,6,2021,171.0,3.0,Austria,AT,AUT,8901064,Europe
2021-06-16,16,6,2021,353.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-16,16,6,2021,287.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-16,16,6,2021,1400.0,52.0,Italy,IT,ITA,59641488,Europe
2021-06-16,16,6,2021,104.0,71.0,Romania,RO,ROU,19328838,Europe
2021-06-16,16,6,2021,3058.0,44.0,France,FR,FRA,67320216,Europe
2021-06-16,16,6,2021,107.0,9.0,Hungary,HU,HUN,9769526,Europe
2021-06-16,16,6,2021,242.0,62.0,Poland,PL,POL,37958138,Europe
2021-06-16,16,6,2021,419.0,6.0,Belgium,BE,BEL,11522440,Europe
2021-06-17,17,6,2021,331.0,1.0,Denmark,DK,DNK,5822763,Europe
2021-06-17,17,6,2021,75.0,0.0,Lithuania,LT,LTU,2794090,Europe
2021-06-17,17,6,2021,89.0,0.0,Slovenia,SI,SVN,2095861,Europe
2021-06-17,17,6,2021,1056.0,4.0,Netherlands,NL,NLD,17407585,Europe
2021-06-17,17,6,2021,141.0,7.0,Latvia,LV,LVA,1907675,Europe
2021-06-17,17,6,2021,91.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-17,17,6,2021,13.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-17,17,6,2021,3385.0,21.0,Spain,ES,ESP,47332614,Europe
2021-06-17,17,6,2021,2786.0,56.0,France,FR,FRA,67320216,Europe
2021-06-17,17,6,2021,215.0,46.0,Poland,PL,POL,37958138,Europe
2021-06-17,17,6,2021,54.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-17,17,6,2021,87.0,87.0,Romania,RO,ROU,19328838,Europe
2021-06-17,17,6,2021,197.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-17,17,6,2021,2190.0,1.0,Sweden,SE,SWE,10327589,Europe
2021-06-17,17,6,2021,131.0,3.0,Austria,AT,AUT,8901064,Europe
2021-06-17,17,6,2021,81.0,14.0,Slovakia,SK,SVK,5457873,Europe
2021-06-17,17,6,2021,373.0,38.0,Ireland,IE,IRL,4964440,Europe
2021-06-17,17,6,2021,1160.0,7.0,Germany,DE,DEU,83166711,Europe
2021-06-17,17,6,2021,166.0,5.0,Czechia,CZ,CZE,10693939,Europe
2021-06-17,17,6,2021,1323.0,37.0,Italy,IT,ITA,59641488,Europe
2021-06-17,17,6,2021,110.0,25.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-17,17,6,2021,65.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-17,17,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-17,17,6,2021,113.0,4.0,Hungary,HU,HUN,9769526,Europe
2021-06-17,17,6,2021,450.0,7.0,Belgium,BE,BEL,11522440,Europe
2021-06-17,17,6,2021,95.0,3.0,Croatia,HR,HRV,4058165,Europe
2021-06-17,17,6,2021,1364.0,5.0,Portugal,PT,PRT,10295909,Europe
2021-06-17,17,6,2021,0.0,1.0,Malta,MT,MLT,514564,Europe
2021-06-17,17,6,2021,512.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-17,17,6,2021,5.0,0.0,Iceland,IS,ISL,364134,Europe
2021-06-18,18,6,2021,75.0,4.0,Lithuania,LT,LTU,2794090,Europe
2021-06-18,18,6,2021,70.0,97.0,Romania,RO,ROU,19328838,Europe
2021-06-18,18,6,2021,1343.0,2.0,Portugal,PT,PRT,10295909,Europe
2021-06-18,18,6,2021,3.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-18,18,6,2021,149.0,7.0,Austria,AT,AUT,8901064,Europe
2021-06-18,18,6,2021,203.0,1.0,Denmark,DK,DNK,5822763,Europe
2021-06-18,18,6,2021,1147.0,35.0,Italy,IT,ITA,59641488,Europe
2021-06-18,18,6,2021,30.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-18,18,6,2021,11.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-18,18,6,2021,424.0,9.0,Belgium,BE,BEL,11522440,Europe
2021-06-18,18,6,2021,103.0,8.0,Slovakia,SK,SVK,5457873,Europe
2021-06-18,18,6,2021,108.0,3.0,Latvia,LV,LVA,1907675,Europe
2021-06-18,18,6,2021,171.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-18,18,6,2021,3773.0,18.0,Spain,ES,ESP,47332614,Europe
2021-06-18,18,6,2021,190.0,48.0,Poland,PL,POL,37958138,Europe
2021-06-18,18,6,2021,150.0,3.0,Czechia,CZ,CZE,10693939,Europe
2021-06-18,18,6,2021,2439.0,68.0,France,FR,FRA,67320216,Europe
2021-06-18,18,6,2021,453.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-18,18,6,2021,890.0,3.0,Netherlands,NL,NLD,17407585,Europe
2021-06-18,18,6,2021,302.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-18,18,6,2021,84.0,2.0,Slovenia,SI,SVN,2095861,Europe
2021-06-18,18,6,2021,81.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-18,18,6,2021,601.0,3.0,Sweden,SE,SWE,10327589,Europe
2021-06-18,18,6,2021,113.0,3.0,Croatia,HR,HRV,4058165,Europe
2021-06-18,18,6,2021,1033.0,4.0,Germany,DE,DEU,83166711,Europe
2021-06-18,18,6,2021,76.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-18,18,6,2021,105.0,23.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-18,18,6,2021,106.0,2.0,Hungary,HU,HUN,9769526,Europe
2021-06-19,19,6,2021,2999.0,9.0,Spain,ES,ESP,47332614,Europe
2021-06-19,19,6,2021,84.0,8.0,Latvia,LV,LVA,1907675,Europe
2021-06-19,19,6,2021,2624.0,22.0,France,FR,FRA,67320216,Europe
2021-06-19,19,6,2021,274.0,6.0,Belgium,BE,BEL,11522440,Europe
2021-06-19,19,6,2021,52.0,2.0,Lithuania,LT,LTU,2794090,Europe
2021-06-19,19,6,2021,108.0,6.0,Austria,AT,AUT,8901064,Europe
2021-06-19,19,6,2021,737.0,0.0,Germany,DE,DEU,83166711,Europe
2021-06-19,19,6,2021,63.0,96.0,Romania,RO,ROU,19328838,Europe
2021-06-19,19,6,2021,19.0,2.0,Sweden,SE,SWE,10327589,Europe
2021-06-19,19,6,2021,153.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-19,19,6,2021,692.0,1.0,Netherlands,NL,NLD,17407585,Europe
2021-06-19,19,6,2021,393.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-19,19,6,2021,84.0,1.0,Croatia,HR,HRV,4058165,Europe
2021-06-19,19,6,2021,41.0,7.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-19,19,6,2021,867.0,2.0,Portugal,PT,PRT,10295909,Europe
2021-06-19,19,6,2021,1193.0,28.0,Italy,IT,ITA,59641488,Europe
2021-06-19,19,6,2021,0.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-19,19,6,2021,0.0,0.0,Hungary,HU,HUN,9769526,Europe
2021-06-19,19,6,2021,25.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-19,19,6,2021,62.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-19,19,6,2021,26.0,1.0,Slovenia,SI,SVN,2095861,Europe
2021-06-19,19,6,2021,8.0,1.0,Luxembourg,LU,LUX,626108,Europe
2021-06-19,19,6,2021,57.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-19,19,6,2021,389.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-19,19,6,2021,51.0,6.0,Slovakia,SK,SVK,5457873,Europe
2021-06-19,19,6,2021,64.0,0.0,Czechia,CZ,CZE,10693939,Europe
2021-06-19,19,6,2021,168.0,41.0,Poland,PL,POL,37958138,Europe
2021-06-19,19,6,2021,243.0,1.0,Denmark,DK,DNK,5822763,Europe
2021-06-20,20,6,2021,393.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-20,20,6,2021,687.0,3.0,Portugal,PT,PRT,10295909,Europe
2021-06-20,20,6,2021,139.0,3.0,Belgium,BE,BEL,11522440,Europe
2021-06-20,20,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-20,20,6,2021,2949.0,16.0,Spain,ES,ESP,47332614,Europe
2021-06-20,20,6,2021,1815.0,14.0,France,FR,FRA,67320216,Europe
2021-06-20,20,6,2021,115.0,5.0,Austria,AT,AUT,8901064,Europe
2021-06-20,20,6,2021,80.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-20,20,6,2021,10.0,0.0,Iceland,IS,ISL,364134,Europe
2021-06-20,20,6,2021,19.0,0.0,Slovenia,SI,SVN,2095861,Europe
2021-06-20,20,6,2021,27.0,2.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-20,20,6,2021,42.0,4.0,Slovakia,SK,SVK,5457873,Europe
2021-06-20,20,6,2021,881.0,17.0,Italy,IT,ITA,59641488,Europe
2021-06-20,20,6,2021,1.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-20,20,6,2021,115.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-20,20,6,2021,59.0,1.0,Czechia,CZ,CZE,10693939,Europe
2021-06-20,20,6,2021,189.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-20,20,6,2021,30.0,2.0,Lithuania,LT,LTU,2794090,Europe
2021-06-20,20,6,2021,0.0,0.0,Hungary,HU,HUN,9769526,Europe
2021-06-20,20,6,2021,0.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-20,20,6,2021,58.0,5.0,Croatia,HR,HRV,4058165,Europe
2021-06-20,20,6,2021,74.0,3.0,Latvia,LV,LVA,1907675,Europe
2021-06-20,20,6,2021,133.0,5.0,Poland,PL,POL,37958138,Europe
2021-06-20,20,6,2021,61.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-20,20,6,2021,276.0,2.0,Germany,DE,DEU,83166711,Europe
2021-06-20,20,6,2021,11.0,1.0,Estonia,EE,EST,1328976,Europe
2021-06-20,20,6,2021,247.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-20,20,6,2021,53.0,18.0,Romania,RO,ROU,19328838,Europe
2021-06-20,20,6,2021,1.0,3.0,Sweden,SE,SWE,10327589,Europe
2021-06-20,20,6,2021,710.0,1.0,Netherlands,NL,NLD,17407585,Europe
2021-06-21,21,6,2021,206.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-21,21,6,2021,482.0,5.0,Belgium,BE,BEL,11522440,Europe
2021-06-21,21,6,2021,1.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-21,21,6,2021,149.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-21,21,6,2021,123.0,1.0,Czechia,CZ,CZE,10693939,Europe
2021-06-21,21,6,2021,37.0,1.0,Estonia,EE,EST,1328976,Europe
2021-06-21,21,6,2021,1253.0,7.0,Portugal,PT,PRT,10295909,Europe
2021-06-21,21,6,2021,202.0,9.0,Hungary,HU,HUN,9769526,Europe
2021-06-21,21,6,2021,120.0,1.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-21,21,6,2021,12.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-21,21,6,2021,67.0,3.0,Slovenia,SI,SVN,2095861,Europe
2021-06-21,21,6,2021,102.0,5.0,Austria,AT,AUT,8901064,Europe
2021-06-21,21,6,2021,112.0,1.0,Finland,FI,FIN,5525292,Europe
2021-06-21,21,6,2021,11.0,8.0,Croatia,HR,HRV,4058165,Europe
2021-06-21,21,6,2021,609.0,5.0,Germany,DE,DEU,83166711,Europe
2021-06-21,21,6,2021,487.0,40.0,France,FR,FRA,67320216,Europe
2021-06-21,21,6,2021,568.0,1.0,Netherlands,NL,NLD,17407585,Europe
2021-06-21,21,6,2021,205.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-21,21,6,2021,484.0,21.0,Italy,IT,ITA,59641488,Europe
2021-06-21,21,6,2021,284.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-21,21,6,2021,73.0,1.0,Poland,PL,POL,37958138,Europe
2021-06-21,21,6,2021,678.0,2.0,Sweden,SE,SWE,10327589,Europe
2021-06-21,21,6,2021,67.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-21,21,6,2021,4496.0,18.0,Spain,ES,ESP,47332614,Europe
2021-06-21,21,6,2021,118.0,6.0,Slovakia,SK,SVK,5457873,Europe
2021-06-21,21,6,2021,0.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-21,21,6,2021,40.0,0.0,Latvia,LV,LVA,1907675,Europe
2021-06-21,21,6,2021,61.0,4.0,Lithuania,LT,LTU,2794090,Europe
2021-06-21,21,6,2021,26.0,65.0,Romania,RO,ROU,19328838,Europe
2021-06-22,22,6,2021,1554.0,2.0,Portugal,PT,PRT,10295909,Europe
2021-06-22,22,6,2021,365.0,3.0,Belgium,BE,BEL,11522440,Europe
2021-06-22,22,6,2021,54.0,1.0,Slovenia,SI,SVN,2095861,Europe
2021-06-22,22,6,2021,24.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-22,22,6,2021,94.0,10.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-22,22,6,2021,174.0,0.0,Ireland,IE,IRL,4964440,Europe
2021-06-22,22,6,2021,54.0,4.0,Hungary,HU,HUN,9769526,Europe
2021-06-22,22,6,2021,834.0,31.0,Italy,IT,ITA,59641488,Europe
2021-06-22,22,6,2021,155.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-22,22,6,2021,63.0,0.0,Lithuania,LT,LTU,2794090,Europe
2021-06-22,22,6,2021,65.0,0.0,Slovakia,SK,SVK,5457873,Europe
2021-06-22,22,6,2021,266.0,0.0,Norway,NO,NOR,5367580,Europe
2021-06-22,22,6,2021,41.0,74.0,Romania,RO,ROU,19328838,Europe
2021-06-22,22,6,2021,35.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-22,22,6,2021,5.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-22,22,6,2021,122.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-22,22,6,2021,109.0,0.0,Finland,FI,FIN,5525292,Europe
2021-06-22,22,6,2021,75.0,6.0,Croatia,HR,HRV,4058165,Europe
2021-06-22,22,6,2021,112.0,3.0,Czechia,CZ,CZE,10693939,Europe
2021-06-22,22,6,2021,116.0,1.0,Austria,AT,AUT,8901064,Europe
2021-06-22,22,6,2021,4734.0,19.0,Spain,ES,ESP,47332614,Europe
2021-06-22,22,6,2021,2204.0,51.0,France,FR,FRA,67320216,Europe
2021-06-22,22,6,2021,395.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-22,22,6,2021,698.0,6.0,Netherlands,NL,NLD,17407585,Europe
2021-06-22,22,6,2021,125.0,1.0,Latvia,LV,LVA,1907675,Europe
2021-06-22,22,6,2021,1068.0,9.0,Germany,DE,DEU,83166711,Europe
2021-06-22,22,6,2021,190.0,29.0,Poland,PL,POL,37958138,Europe
2021-06-22,22,6,2021,2.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-22,22,6,2021,506.0,3.0,Sweden,SE,SWE,10327589,Europe
2021-06-23,23,6,2021,239.0,2.0,Norway,NO,NOR,5367580,Europe
2021-06-23,23,6,2021,66.0,161.0,Romania,RO,ROU,19328838,Europe
2021-06-23,23,6,2021,18.0,0.0,Estonia,EE,EST,1328976,Europe
2021-06-23,23,6,2021,43.0,2.0,Croatia,HR,HRV,4058165,Europe
2021-06-23,23,6,2021,905.0,3.0,Germany,DE,DEU,83166711,Europe
2021-06-23,23,6,2021,67.0,0.0,Slovakia,SK,SVK,5457873,Europe
2021-06-23,23,6,2021,223.0,0.0,Denmark,DK,DNK,5822763,Europe
2021-06-23,23,6,2021,379.0,0.0,Sweden,SE,SWE,10327589,Europe
2021-06-23,23,6,2021,116.0,0.0,Czechia,CZ,CZE,10693939,Europe
2021-06-23,23,6,2021,162.0,35.0,Poland,PL,POL,37958138,Europe
2021-06-23,23,6,2021,512.0,0.0,Greece,EL,GRC,10718565,Europe
2021-06-23,23,6,2021,91.0,8.0,Hungary,HU,HUN,9769526,Europe
2021-06-23,23,6,2021,143.0,1.0,Finland,FI,FIN,5525292,Europe
2021-06-23,23,6,2021,665.0,1.0,Netherlands,NL,NLD,17407585,Europe
2021-06-23,23,6,2021,0.0,0.0,Iceland,IS,ISL,364134,Europe
2021-06-23,23,6,2021,4683.0,19.0,Spain,ES,ESP,47332614,Europe
2021-06-23,23,6,2021,4.0,0.0,Luxembourg,LU,LUX,626108,Europe
2021-06-23,23,6,2021,167.0,0.0,Cyprus,CY,CYP,888005,Europe
2021-06-23,23,6,2021,102.0,0.0,Latvia,LV,LVA,1907675,Europe
2021-06-23,23,6,2021,1610.0,2.0,Portugal,PT,PRT,10295909,Europe
2021-06-23,23,6,2021,63.0,3.0,Lithuania,LT,LTU,2794090,Europe
2021-06-23,23,6,2021,0.0,0.0,Malta,MT,MLT,514564,Europe
2021-06-23,23,6,2021,1140.0,12.0,Italy,IT,ITA,59641488,Europe
2021-06-23,23,6,2021,396.0,5.0,Belgium,BE,BEL,11522440,Europe
2021-06-23,23,6,2021,43.0,1.0,Slovenia,SI,SVN,2095861,Europe
2021-06-23,23,6,2021,93.0,8.0,Bulgaria,BG,BGR,6951482,Europe
2021-06-23,23,6,2021,2320.0,33.0,France,FR,FRA,67320216,Europe
2021-06-23,23,6,2021,298.0,10.0,Ireland,IE,IRL,4964440,Europe
2021-06-23,23,6,2021,1.0,0.0,Liechtenstein,LI,LIE,38747,Europe
2021-06-23,23,6,2021,99.0,6.0,Austria,AT,AUT,8901064,Europe
2021-06-24,24,6,2021,68.0,145.0,Romania,RO,ROU,19328838,Europe
2021-06-24,24,6,2021,33.0,3.0,Latvia,LV,LVA,1907675,Europe
2021-06-24,24,6,2021,162.0,0.0,Finland,FI,FIN,5525292,Europe
